PersonId;Type;Abbr;LoyaltyId
18440;Basic;FB;733940038
18441;Elite+;DT;295412105
18442;Elite+;DT;28698522
18443;Basic;SU;881338793
18443;Elite;FB;764981549
18444;Basic;DT;244633188
18445;Basic;FB;113332818
18446;Elite;SU;920547549
18447;Elite;DT;16523699
18448;Elite+;SU;236461620
18448;Basic;FB;85225072
18448;Elite;DT;98626035
18448;Elite+;KE;368665218
18449;Elite;SU;514804824
18450;Basic;FB;851561447
18452;Basic;KE;460107909
18453;Basic;KE;601719903
18454;Elite;DT;128696938
18455;Elite+;SU;994004065
18456;Elite+;DT;145168773
18457;Basic;FB;657523666
18458;Elite;KE;131596782
18458;Elite+;FB;954070267
18458;Basic;SU;276716036
18459;Elite;DT;59382860
18459;Elite+;KE;469550943
18459;Elite+;FB;884131518
18461;Elite+;SU;142854425
18462;Elite+;KE;2143782
18462;Elite+;SU;962972102
18462;Basic;DT;220448925
18463;Basic;KE;789892325
18463;Elite;DT;914877326
18463;Elite;SU;361721416
18464;Basic;FB;472443276
18465;Elite+;KE;561413084
18465;Elite;SU;874890944
18465;Elite+;FB;565819085
18466;Elite+;FB;252463522
18469;Basic;SU;934630969
18469;Elite+;FB;9106552
18470;Elite+;DT;945273295
18470;Elite+;SU;829568602
18470;Basic;KE;470002989
18471;Elite;SU;169144405
18473;Elite+;DT;211958544
18474;Basic;SU;735961053
18474;Elite;KE;764870030
18476;Basic;DT;567326607
18477;Elite;FB;179731119
18478;Basic;FB;746578564
18478;Elite+;SU;963641100
18478;Elite+;KE;309433405
18479;Elite;KE;96133648
18480;Elite;DT;590045790
18481;Elite;FB;10204375
18482;Elite+;DT;317131174
18483;Basic;FB;281608290
18484;Elite+;DT;104923087
18484;Elite+;FB;37976616
18484;Elite;KE;574588520
18487;Elite;DT;45342261
18488;Basic;KE;420791158
18489;Elite+;DT;43867437
18490;Basic;DT;901141806
18491;Elite+;FB;790519117
18493;Elite;DT;254819906
18494;Elite;KE;187050944
18497;Elite+;FB;943144351
18497;Elite+;KE;178365152
18498;Elite+;DT;581436857
18498;Elite+;SU;962240277
18499;Basic;SU;159754476
18500;Elite+;KE;765298344
18500;Elite+;FB;73558507
18500;Elite+;DT;355403115
18501;Elite;FB;454028740
18503;Basic;FB;773150618
18504;Elite;KE;595388604
18505;Basic;KE;626679944
18506;Elite;DT;964484540
18506;Elite+;FB;784026897
18506;Elite;KE;909365062
18507;Elite;DT;672123755
18508;Basic;FB;301335617
18509;Basic;SU;530148278
18510;Elite+;DT;114936799
18511;Elite+;FB;599409121
18511;Elite+;KE;495121793
18511;Elite+;DT;31408039
18512;Basic;KE;897486275
18513;Elite+;KE;362475314
18514;Basic;DT;38203643
18515;Elite;SU;906012564
18516;Basic;FB;817654656
18517;Basic;FB;760849364
18518;Basic;KE;737101342
18519;Elite+;FB;849754227
18519;Basic;DT;172893463
18519;Elite;SU;736959613
18520;Elite+;DT;295626038
18521;Elite+;FB;926268617
18522;Elite+;KE;957493603
18522;Elite;DT;513671065
18522;Elite;FB;651948291
18523;Elite+;FB;90189199
18524;Elite+;SU;918905619
18525;Elite;KE;61095432
18525;Elite+;FB;355942306
18526;Elite+;SU;663083432
18531;Basic;FB;113410067
18532;Elite;DT;525731348
18533;Elite;KE;208653112
18534;Elite+;DT;644506991
18534;Elite+;KE;372733900
18534;Elite+;FB;121540258
18534;Elite;SU;85435717
18535;Elite;FB;316628600
18535;Elite;DT;433267192
18535;Elite+;KE;555555671
18536;Elite+;KE;488005857
18537;Elite+;FB;711090532
18538;Elite+;SU;248483888
18538;Elite+;KE;436531205
18538;Elite+;FB;653522766
18538;Elite;DT;668781872
18539;Basic;DT;937585397
18539;Elite+;FB;518487015
18539;Basic;KE;937498142
18539;Elite+;SU;282427268
18540;Elite;SU;127954772
18542;Basic;DT;701563217
18543;Basic;DT;733035244
18544;Elite;SU;89301734
18545;Basic;FB;266554207
18547;Elite;KE;62710943
18549;Elite+;SU;794368426
18549;Elite+;DT;954334600
18550;Elite;FB;688482270
18551;Elite;DT;493746761
18552;Basic;DT;580290515
18552;Basic;KE;394427256
18554;Elite+;FB;103235663
18554;Basic;DT;855074596
18554;Elite+;KE;227777451
18555;Elite+;DT;789618977
18556;Elite;FB;770448875
18557;Basic;FB;670082802
18558;Elite;FB;610495032
18559;Basic;FB;851228443
18560;Basic;KE;243761733
18562;Elite+;FB;380627752
18563;Elite+;KE;323746782
18563;Basic;FB;506849338
18564;Elite+;KE;341749635
18565;Basic;DT;561212007
18565;Elite+;KE;753424507
18566;Elite;FB;401328817
18567;Elite+;FB;590045016
18568;Basic;KE;195275066
18569;Basic;SU;687655227
18570;Elite;FB;592518169
18571;Basic;DT;271867919
18572;Elite;FB;448438420
18572;Elite+;KE;209645526
18574;Basic;SU;313488740
18574;Elite;DT;597771527
18575;Elite;KE;854176542
18576;Elite;KE;423669462
18577;Elite+;KE;57458470
18578;Elite;FB;694992436
18578;Elite;KE;887414565
18578;Basic;DT;702291610
18578;Elite;SU;872249127
18579;Elite;SU;589911125
18580;Elite+;KE;717993980
18581;Basic;FB;275108186
18581;Elite+;KE;662051362
18582;Elite+;FB;574210622
18582;Elite+;DT;18842124
18582;Elite+;SU;392583425
18584;Elite;KE;170485236
18585;Elite;SU;515315729
18585;Basic;KE;880510497
18585;Basic;FB;244667039
18586;Elite;FB;325804242
18586;Basic;KE;692432749
18587;Elite+;DT;974918810
18588;Basic;FB;356083832
18589;Elite+;DT;346285976
18590;Elite+;FB;913848035
18591;Elite;FB;841075049
18592;Basic;KE;719244229
18593;Elite;SU;493510931
18594;Elite;SU;699053052
18595;Basic;FB;187168172
18596;Basic;SU;531715038
18597;Elite+;SU;216193589
18599;Elite+;KE;507854148
18601;Elite+;SU;639018577
18602;Elite;SU;615661366
18602;Basic;KE;321454247
18603;Basic;DT;732076621
18604;Basic;KE;431438327
18605;Elite;FB;118472025
18606;Elite+;FB;194494593
18607;Basic;SU;309855504
18608;Elite;FB;892364060
18610;Elite;SU;905519284
18610;Basic;DT;284477844
18611;Basic;FB;172903550
18614;Basic;SU;551191774
18616;Basic;FB;287711934
18619;Elite;FB;285015634
18620;Elite+;SU;275276262
18621;Basic;KE;248710117
18621;Elite;DT;460799322
18622;Basic;KE;118391126
18623;Basic;KE;987720320
18624;Elite;KE;211584681
18625;Elite+;DT;509532893
18625;Basic;KE;49727903
18626;Basic;DT;481410923
18627;Basic;SU;698826290
18628;Elite;DT;916189444
18629;Elite;FB;341503981
18630;Elite;DT;876062819
18630;Elite;KE;357911790
18631;Elite+;DT;82395448
18632;Elite;FB;885864058
18632;Elite+;DT;203036722
18632;Basic;SU;206794689
18632;Elite;KE;828749496
18633;Elite;SU;293491726
18636;Basic;KE;115120092
18637;Elite;SU;154209098
18638;Elite;KE;118313542
18639;Elite+;SU;900793904
18639;Elite+;DT;913798329
18639;Elite;KE;208315724
18640;Elite;KE;169899212
18641;Elite;SU;241583004
18644;Elite;FB;3980502
18645;Basic;SU;904203114
18646;Basic;FB;534568397
18647;Basic;DT;397270353
18649;Elite+;FB;690423223
18650;Elite;FB;453220095
18652;Elite+;DT;946719951
18653;Elite+;FB;817013975
18654;Elite+;DT;717595113
18654;Basic;FB;622428329
18654;Elite+;SU;632858267
18655;Elite+;FB;361522349
18655;Basic;SU;303330485
18656;Elite+;SU;865801826
18656;Basic;DT;294742050
18656;Elite+;KE;474456248
18656;Elite;FB;555902424
18657;Elite;SU;315280760
18658;Elite+;DT;784644236
18658;Elite+;FB;903670780
18659;Elite+;FB;510786999
18661;Elite+;KE;280894499
18662;Basic;FB;73338462
18663;Elite;DT;65629787
18664;Elite+;FB;582728124
18664;Elite+;KE;529002350
18665;Basic;SU;531567271
18665;Elite;KE;573575074
18665;Elite+;DT;93160950
18665;Elite+;FB;118942149
18666;Elite+;FB;616131233
18666;Basic;SU;864237181
18667;Elite;DT;693460290
18668;Basic;SU;62425717
18668;Elite+;KE;687650105
18669;Elite+;DT;817037496
18669;Elite;FB;662917154
18670;Elite;FB;297422835
18671;Elite+;FB;838194705
18672;Elite;SU;499457405
18673;Basic;DT;145433960
18673;Elite;KE;334027934
18674;Elite+;FB;529059308
18676;Elite+;KE;529813853
18676;Elite;DT;463265692
18676;Basic;SU;359866602
18677;Basic;SU;738910010
18678;Elite+;KE;761135261
18680;Basic;DT;829706587
18681;Basic;KE;901482882
18682;Elite;FB;783413330
18682;Elite;KE;406132582
18683;Elite;SU;133034379
18683;Basic;KE;485600492
18683;Elite;DT;832129128
18684;Elite;DT;210663677
18685;Elite+;DT;892368275
18685;Basic;KE;108039049
18685;Elite+;FB;7026982
18685;Elite+;SU;225608356
18686;Basic;KE;79036835
18686;Basic;SU;8004114
18686;Elite+;DT;386580476
18688;Basic;SU;274812564
18689;Elite;FB;735674743
18691;Elite+;DT;947154739
18692;Elite;KE;365118341
18692;Basic;FB;439406332
18692;Elite;SU;589126348
18693;Elite;FB;169758926
18696;Basic;KE;488978463
18697;Basic;SU;634275318
18697;Elite;KE;615485328
18698;Basic;DT;438611534
18699;Basic;DT;730618578
18699;Elite;SU;382008930
18700;Elite+;DT;400203043
18701;Elite+;SU;986112933
18701;Basic;KE;766146094
18702;Elite+;SU;265095018
18702;Elite+;KE;579796282
18702;Elite;FB;706302213
18702;Elite+;DT;798634556
18704;Elite+;KE;579003777
18706;Basic;FB;644546519
18708;Elite+;SU;524365997
18709;Elite;KE;435537581
18709;Basic;SU;299526087
18709;Elite;FB;115050489
18709;Basic;DT;49334916
18711;Elite;SU;334196508
18712;Elite+;KE;187738289
18714;Elite+;KE;635557806
18715;Elite;KE;13631653
18717;Elite+;SU;478773827
18718;Elite;KE;443407529
18718;Elite+;FB;826877273
18718;Basic;DT;654199929
18720;Basic;KE;873484179
18721;Basic;SU;459533224
18721;Elite;FB;710475655
18721;Basic;KE;795116553
18723;Elite+;DT;190481122
18724;Basic;DT;233091372
18724;Elite;KE;79567415
18725;Elite+;DT;567316056
18726;Elite+;KE;651658130
18726;Elite+;FB;232640894
18727;Elite+;KE;429556935
18727;Elite+;SU;927866192
18728;Basic;SU;881811531
18729;Basic;FB;185830230
18730;Basic;KE;199735223
18731;Basic;KE;86759430
18732;Basic;KE;1901602
18732;Basic;SU;837021996
18732;Basic;DT;151147791
18734;Basic;SU;387921428
18735;Elite+;FB;981544104
18735;Elite+;KE;389013767
18736;Elite;DT;858554751
18736;Elite;FB;407282417
18736;Elite;KE;491862002
18737;Elite+;FB;595137270
18738;Elite+;DT;169318918
18740;Elite;SU;737696455
18740;Elite;DT;280774683
18742;Basic;DT;234198325
18743;Elite;KE;302399707
18743;Elite+;FB;649743633
18743;Basic;SU;547690287
18744;Elite+;KE;798396505
18745;Elite;DT;716413248
18747;Elite;FB;981826570
18748;Elite+;DT;675635000
18749;Basic;DT;969860247
18749;Elite+;KE;664782855
18750;Elite+;FB;730751685
18750;Elite;KE;992512493
18751;Elite+;FB;36795251
18752;Basic;SU;134558815
18753;Elite;KE;200159995
18754;Elite+;SU;562242540
18755;Elite;KE;218386464
18756;Elite+;SU;768941289
18757;Elite;SU;344443555
18757;Elite+;KE;935568420
18757;Elite+;DT;264486630
18759;Basic;KE;603268492
18760;Basic;SU;651576688
18760;Elite+;KE;377280330
18761;Elite+;DT;903872366
18762;Elite;DT;115801949
18762;Basic;FB;491801100
18762;Elite+;SU;296747533
18762;Elite;KE;75288204
18763;Elite+;SU;448477332
18764;Elite;SU;277415839
18765;Elite+;KE;547541866
18765;Elite;SU;982300978
18765;Elite+;DT;859394346
18766;Elite+;SU;49513913
18767;Elite;SU;428662063
18768;Elite;FB;331395835
18768;Basic;KE;966088949
18768;Elite;SU;286180259
18769;Elite;DT;552714045
18771;Elite+;SU;222463813
18773;Basic;DT;400656801
18774;Elite;FB;777355400
18776;Elite;KE;330141278
18777;Elite+;DT;319208188
18777;Elite;KE;100065676
18777;Elite;SU;944921155
18778;Elite+;FB;813146912
18779;Elite;SU;696819085
18779;Basic;DT;57319911
18781;Elite;FB;806984707
18781;Elite+;SU;165572741
18782;Elite;KE;13324381
18782;Elite;DT;685046276
18782;Elite;FB;136810442
18783;Elite;DT;57598062
18784;Elite+;DT;704548284
18785;Basic;DT;208904646
18786;Elite+;FB;933864688
18787;Elite;KE;580431826
18787;Elite;FB;154402280
18788;Elite+;SU;159666576
18790;Elite;DT;705444890
18791;Basic;KE;712614651
18792;Basic;KE;624452799
18793;Elite;FB;131741093
18794;Elite;FB;888486258
18794;Elite;KE;286834666
18794;Elite;DT;399982822
18795;Elite+;SU;570818142
18795;Elite+;FB;621498097
18795;Basic;KE;385000014
18796;Elite;SU;996617755
18797;Elite+;SU;109584407
18798;Elite;SU;611469450
18800;Elite;SU;205302874
18801;Basic;SU;778950730
18801;Basic;FB;331568479
18801;Basic;DT;976758456
18802;Basic;DT;609466706
18803;Elite;SU;92681756
18805;Elite;SU;239633992
18806;Elite;DT;846913223
18806;Basic;KE;688417718
18807;Elite+;FB;13827620
18808;Elite;DT;62342759
18809;Basic;DT;560432972
18810;Elite;FB;157966873
18811;Elite+;SU;517610776
18812;Elite;DT;62239806
18813;Basic;SU;495015922
18814;Basic;FB;731948451
18815;Elite+;KE;660512051
18815;Elite+;DT;469689914
18816;Basic;DT;926401390
18817;Basic;DT;790172185
18818;Elite;DT;954646553
18820;Basic;SU;320606222
18821;Basic;DT;197423364
18822;Elite+;KE;152359336
18823;Basic;SU;862766984
18823;Basic;KE;336500470
18824;Basic;FB;421353647
18824;Elite+;DT;851563395
18825;Elite+;DT;939577013
18826;Elite+;KE;91191283
18827;Basic;KE;814654612
18828;Elite;SU;248173766
18829;Basic;DT;711547748
18829;Elite;FB;334323202
18829;Elite+;SU;775582004
18830;Elite;FB;624728149
18831;Elite;SU;61016197
18831;Elite+;DT;105398076
18832;Elite+;DT;755866264
18833;Basic;DT;518054913
18833;Basic;KE;319903580
18833;Elite;FB;567257168
18834;Basic;DT;183633873
18836;Basic;FB;318543202
18836;Elite;SU;31172417
18836;Basic;KE;271863000
18839;Elite;FB;507879476
18840;Basic;KE;999510263
18841;Basic;DT;771143025
18843;Elite+;FB;41068958
18843;Basic;KE;792687684
18844;Elite+;SU;29703932
18845;Basic;DT;1081629
18846;Elite+;DT;945480769
18847;Basic;KE;229567289
18847;Basic;DT;758084916
18848;Elite;SU;841015721
18848;Elite+;FB;156828041
18849;Elite+;DT;65809783
18850;Elite+;SU;929307376
18850;Basic;DT;12970814
18850;Elite;KE;779028996
18851;Basic;FB;565343127
18852;Elite+;FB;9693871
18853;Elite;KE;135346435
18854;Basic;KE;171740876
18855;Elite;KE;152939130
18856;Elite;KE;897939554
18857;Elite;SU;161041528
18858;Elite+;DT;74389009
18858;Basic;KE;2303038
18859;Elite;DT;973879597
18860;Basic;FB;207328986
18860;Elite+;DT;750989341
18860;Elite+;SU;31184528
18861;Elite+;SU;841633437
18863;Elite;DT;534603133
18864;Elite+;FB;159929614
18864;Basic;KE;190655680
18864;Basic;DT;362526659
18865;Basic;DT;353500768
18866;Elite;KE;965844985
18866;Elite+;SU;857807235
18866;Basic;DT;589155124
18867;Elite;DT;266148408
18869;Elite+;DT;238988682
18870;Elite+;SU;161702528
18870;Basic;FB;780412419
18871;Elite;FB;288384572
18872;Elite;SU;504478675
18873;Basic;SU;620651047
18873;Elite;KE;573239957
18874;Elite+;FB;148935005
18874;Basic;SU;448432841
18874;Elite+;KE;197345338
18876;Elite+;FB;193705714
18876;Elite+;DT;436912302
18876;Basic;KE;100207441
18876;Basic;SU;320410215
18877;Elite;DT;300470023
18878;Elite+;FB;354819475
18878;Basic;DT;546604915
18878;Elite+;KE;318564291
18879;Basic;DT;71271123
18879;Elite+;SU;812690435
18881;Elite;DT;738769917
18881;Elite+;FB;489159993
18882;Elite+;DT;538981285
18883;Elite;DT;461028424
18884;Elite+;DT;396395761
18884;Elite;SU;702268028
18884;Basic;FB;633094978
18885;Elite+;DT;77354643
18886;Elite+;SU;719622245
18887;Basic;KE;244569614
18888;Elite;KE;489219301
18889;Elite+;KE;648179945
18890;Elite+;KE;669203073
18891;Elite;KE;113180978
18894;Elite+;KE;957337202
18895;Elite+;DT;734113545
18896;Elite+;KE;270805575
18897;Elite+;SU;282437208
18898;Elite;DT;934666414
18900;Basic;SU;724442867
18901;Elite;DT;605490281
18902;Basic;SU;734985139
18903;Elite+;DT;540573426
18904;Basic;KE;771347162
18905;Basic;FB;458208916
18906;Elite+;SU;482137828
18907;Elite;KE;91796373
18908;Elite+;KE;83570318
18908;Elite;SU;509267310
18909;Elite+;SU;106379094
18909;Elite+;DT;212510550
18910;Basic;FB;83257846
18910;Elite;SU;584161355
18911;Elite;DT;481263464
18911;Basic;FB;657381981
18912;Basic;KE;437049236
18913;Elite+;DT;20082090
18914;Elite+;KE;473082583
18915;Elite+;KE;813574690
18916;Elite+;FB;711548548
18919;Elite+;KE;824887765
18919;Elite+;FB;773677260
18919;Basic;DT;745170402
18923;Elite;FB;710502441
18924;Basic;KE;425047037
18925;Basic;FB;437786059
18926;Elite;DT;751054490
18926;Elite;KE;420735057
18927;Elite+;DT;724907370
18928;Elite;SU;79683171
18929;Basic;FB;514515303
18930;Elite+;SU;814510512
18930;Elite+;FB;988478432
18931;Elite;FB;591339320
18931;Elite+;KE;758085814
18932;Elite+;SU;975615014
18934;Elite;SU;329341265
18935;Elite+;FB;203401137
18936;Basic;FB;864362834
18936;Basic;KE;242005340
18936;Elite+;DT;538973233
18937;Elite;FB;14654090
18938;Elite+;DT;596848794
18938;Basic;KE;891659987
18938;Basic;FB;668342235
18939;Basic;DT;246371219
18940;Elite;KE;495528690
18940;Basic;DT;653925899
18940;Elite;FB;699919632
18940;Elite;SU;317645528
18941;Basic;FB;551155820
18942;Basic;KE;647470956
18943;Basic;SU;697743461
18943;Basic;DT;837105094
18944;Elite+;KE;626691130
18945;Elite+;FB;703031412
18946;Elite;SU;927436424
18947;Basic;SU;435994228
18949;Elite;KE;929917956
18950;Elite+;SU;404479757
18952;Elite;SU;394461262
18954;Elite;DT;59742183
18955;Elite;DT;642910851
18956;Elite+;DT;27305414
18958;Elite+;FB;37444872
18958;Elite;KE;318505507
18960;Basic;FB;520705896
18961;Elite+;FB;578763294
18962;Elite;KE;976337573
18963;Basic;SU;896170315
18963;Elite+;DT;569728183
18964;Elite;KE;822119444
18964;Elite+;FB;651551591
18966;Elite;SU;404764493
18968;Elite;KE;705504240
18969;Basic;KE;602777161
18970;Elite;FB;302664597
18971;Elite;SU;715397313
18972;Elite;FB;641251130
18975;Basic;FB;472777309
18977;Basic;KE;42405516
18978;Elite;FB;429276004
18979;Basic;KE;133472273
18979;Basic;FB;115695621
18980;Elite+;FB;64546052
18980;Elite+;SU;412674270
18980;Elite;DT;469465336
18981;Elite+;KE;19434186
18983;Basic;KE;229060717
18984;Elite+;SU;575875512
18984;Basic;DT;181612781
18985;Elite+;SU;84682327
18986;Elite;KE;698468995
18986;Elite+;DT;316750584
18987;Elite;DT;588813044
18987;Elite;FB;158571981
18987;Elite+;KE;935975633
18988;Basic;KE;211908710
18988;Elite+;DT;545977520
18988;Elite;SU;377199309
18988;Elite;FB;714252893
18990;Elite+;SU;557781749
18991;Elite+;DT;735677190
18991;Elite+;SU;779970441
18991;Elite+;KE;376093612
18992;Elite;KE;139058750
18993;Elite+;KE;715454333
18994;Basic;SU;728601862
18994;Elite+;KE;714669467
18995;Elite;SU;984563628
18996;Elite+;KE;412976703
18996;Elite;FB;72827391
18996;Elite;SU;143861453
18997;Elite+;DT;135989024
18998;Elite;FB;187458068
18999;Basic;FB;695649292
19000;Elite;KE;555858517
19002;Elite+;FB;973346379
19002;Elite+;KE;263618598
19002;Elite+;DT;813097386
19002;Basic;SU;150457459
19003;Elite;FB;918613996
19003;Elite+;DT;223078640
19003;Basic;SU;948398743
19004;Elite;KE;226562766
19004;Basic;SU;115767055
19005;Basic;SU;606902587
19006;Basic;KE;596312645
19007;Elite+;KE;888985965
19007;Elite;SU;631104062
19008;Basic;DT;409543228
19009;Elite+;DT;446030296
19010;Basic;DT;192359151
19011;Elite+;DT;926996515
19012;Elite+;SU;72602131
19012;Elite;KE;813270633
19012;Elite+;DT;400361290
19012;Elite;FB;661115286
19013;Elite;DT;910392133
19014;Basic;SU;275438912
19015;Elite+;FB;32214701
19015;Elite;KE;942033318
19015;Elite+;DT;531354931
19017;Elite+;DT;674980560
19018;Elite+;DT;145666612
19018;Elite;SU;756548599
19019;Basic;DT;531080117
19020;Basic;KE;811192534
19021;Basic;DT;58593807
19022;Basic;KE;471638235
19023;Basic;DT;914130391
19024;Elite+;SU;598068439
19024;Elite;KE;304376724
19024;Basic;FB;102898381
19026;Elite;SU;823960691
19027;Elite;FB;532369577
19028;Elite;FB;159052160
19029;Basic;FB;292153065
19030;Elite;FB;764522569
19032;Basic;FB;803066999
19032;Basic;KE;517820496
19033;Basic;KE;348200975
19034;Elite;KE;231217322
19035;Basic;DT;794032955
19035;Elite+;FB;668027317
19035;Elite;SU;51074929
19036;Basic;SU;2752177
19037;Elite+;FB;783101594
19037;Elite+;SU;454988444
19037;Elite+;DT;751641132
19037;Basic;KE;275111345
19038;Elite;SU;95862225
19039;Basic;DT;961053953
19040;Basic;SU;515269832
19040;Elite;DT;333198302
19041;Elite+;KE;121871849
19041;Elite+;SU;235638683
19041;Basic;DT;940761458
19042;Basic;KE;718207897
19043;Elite+;FB;420892465
19044;Elite;KE;778959074
19045;Elite+;SU;741298245
19045;Elite;KE;582333353
19046;Basic;KE;827476742
19046;Elite+;SU;764631523
19046;Elite;FB;604788122
19046;Elite+;DT;756115490
19048;Elite;KE;403127104
19048;Elite;DT;994213908
19049;Basic;SU;537990306
19049;Elite;DT;962511393
19050;Elite+;DT;16627110
19050;Elite;FB;142548612
19051;Elite+;FB;927165097
19051;Basic;SU;788217931
19052;Basic;SU;693914812
19053;Basic;DT;848751704
19054;Elite;KE;532255693
19054;Basic;DT;43277385
19055;Basic;FB;651033713
19056;Basic;FB;204198001
19057;Basic;KE;866533527
19057;Elite;SU;960926693
19058;Elite+;DT;636303681
19059;Basic;SU;868548372
19059;Elite+;FB;741361121
19060;Elite;DT;117675433
19061;Basic;DT;354561777
19061;Elite;KE;341206537
19061;Elite+;FB;948090027
19062;Elite;FB;452468111
19062;Basic;SU;391387494
19062;Elite;DT;244729145
19063;Elite+;SU;647034640
19063;Basic;KE;57320431
19064;Basic;DT;757777779
19065;Elite+;KE;180503215
19066;Elite;KE;519992746
19067;Basic;SU;611336323
19068;Basic;FB;191893530
19069;Elite;DT;610121415
19070;Elite+;DT;150088282
19070;Elite;KE;232132173
19070;Basic;FB;414759487
19071;Elite;KE;822709976
19072;Elite;SU;675908939
19073;Basic;SU;69924772
19074;Elite;DT;617305950
19074;Elite+;FB;449909261
19074;Elite;KE;940151235
19075;Basic;KE;75759730
19077;Elite;SU;755928359
19079;Elite;FB;946363346
19079;Basic;SU;295442210
19080;Basic;FB;233080053
19080;Basic;KE;256586414
19080;Basic;SU;586081666
19080;Elite+;DT;292566036
19081;Elite;FB;710253314
19082;Elite+;FB;482838076
